date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:36:14	359100/359100	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2010%20Aug%202021%2008:29:56%20GMT	http://cdn.shopify.com/s/files/1/0173/7644/4470/t/173/assets/bc-sf-filter-lib.js?v=2555093601605003082	C:/My%20Web%20Sites/ITC/cdn.shopify.com/s/files/1/0173/7644/4470/t/173/assets/bc-sf-filter-libcc2d.js	(from https://itcstore.in/collections/foods)
13:36:14	372301/372301	---MCZ	200	added ('OK')	text/html	etag:cacheable:1092fee973b2061ca4303251c3dab801	https://itcstore.in/collections/sunfeast-biscuits-cakes?page=3	C:/My%20Web%20Sites/ITC/itcstore.in/collections/sunfeast-biscuits-cakes9ba9.html	(from https://itcstore.in/collections/sunfeast-biscuits-cakes)
13:36:14	371912/371912	---MCZ	200	added ('OK')	text/html	etag:cacheable:a845f7e3c7f56ea1f86b8c3b1ba78a6b	https://itcstore.in/collections/sunfeast-biscuits-cakes?page=38	C:/My%20Web%20Sites/ITC/itcstore.in/collections/sunfeast-biscuits-cakes763c.html	(from https://itcstore.in/collections/sunfeast-biscuits-cakes)
13:36:14	596213/596213	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:9bef728bbffad5b9d4ebaa282722c409	https://itcstore.in/collections/sunfeast-biscuits-cakes.oembed	C:/My%20Web%20Sites/ITC/itcstore.in/collections/sunfeast-biscuits-cakes.oembed	(from https://itcstore.in/collections/sunfeast-biscuits-cakes)
13:36:15	92/92	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2001%20Sep%202021%2008:06:17%20GMT	https://itcstore.in/pages/sunfeast-wonderz-milk	C:/My%20Web%20Sites/ITC/itcstore.in/pages/sunfeast-wonderz-milk.115.delayed	(from https://itcstore.in/collections/sunfeast-biscuits-cakes)
13:36:15	67/67	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2001%20Sep%202021%2008:06:18%20GMT	https://itcstore.in/pages/fabelle-cakes-desserts	C:/My%20Web%20Sites/ITC/itcstore.in/pages/fabelle-cakes-desserts	(from https://itcstore.in/collections/sunfeast-biscuits-cakes)
13:36:15	0/-1	---M--	301	error ('')			https://itcstore.in/pages/sunfeast-wonderz-milk	C:/My%20Web%20Sites/ITC/itcstore.in/pages/sunfeast-wonderz-milk.117.delayed	(from https://itcstore.in/collections/sunfeast-biscuits-cakes)
13:36:16	67/67	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2001%20Sep%202021%2008:06:18%20GMT	https://itcstore.in/pages/fabelle-cakes-desserts	C:/My%20Web%20Sites/ITC/itcstore.in/pages/fabelle-cakes-desserts	(from https://itcstore.in/collections/sunfeast-biscuits-cakes)
13:36:17	352528/352528	---MCZ	404	error ('Not%20Found')	text/html	etag:cacheable:240005db97e2fff573d80704501535e3	https://itcstore.in/pages/POST	C:/My%20Web%20Sites/ITC/itcstore.in/pages/POST	(from https://itcstore.in/pages/sunfeast-marie-light)
13:36:23	371155/371155	---MCZ	200	added ('OK')	text/html	etag:cacheable:a57fb4506d469b0f8d4601e8ad50ad7a	https://itcstore.in/collections/sunfeast-marie-light	C:/My%20Web%20Sites/ITC/itcstore.in/collections/sunfeast-marie-light.html	(from https://itcstore.in/pages/sunfeast-marie-light)
13:36:24	31425/31425	---M--	200	added ('OK')	image/jpeg	date:Sat,%2007%20Aug%202021%2004:28:25%20GMT	http://cdn.shopify.com/s/files/1/0173/7644/4470/files/Marie_Light_700x340_b0eba450-705b-46ba-9293-85fdcdbd8131_480x480.jpg?v=1573219491	C:/My%20Web%20Sites/ITC/cdn.shopify.com/s/files/1/0173/7644/4470/files/Marie_Light_700x340_b0eba450-705b-46ba-9293-85fdcdbd8131_480x480539e.jpg	(from https://itcstore.in/pages/sunfeast-marie-light)
13:36:49	170764/170764	---M--	200	added ('OK')	image/png	date:Thu,%2029%20Jul%202021%2008:46:37%20GMT	https://cdn.shopify.com/s/files/1/0173/7644/4470/files/SF-Rich-taste.png?7292	C:/My%20Web%20Sites/ITC/cdn.shopify.com/s/files/1/0173/7644/4470/files/SF-Rich-tastef0e6.png	(from https://itcstore.in/pages/sunfeast-marie-light)
13:36:52	170904/170904	---M--	200	added ('OK')	image/png	date:Thu,%2012%20Aug%202021%2018:43:24%20GMT	https://cdn.shopify.com/s/files/1/0173/7644/4470/files/SF-Oats.png?7293	C:/My%20Web%20Sites/ITC/cdn.shopify.com/s/files/1/0173/7644/4470/files/SF-Oats7d91.png	(from https://itcstore.in/pages/sunfeast-marie-light)
13:36:54	172715/172715	---M--	200	added ('OK')	image/png	date:Sun,%2022%20Aug%202021%2010:31:23%20GMT	https://cdn.shopify.com/s/files/1/0173/7644/4470/files/SF-Orange.png?7294	C:/My%20Web%20Sites/ITC/cdn.shopify.com/s/files/1/0173/7644/4470/files/SF-Orangebc04.png	(from https://itcstore.in/pages/sunfeast-marie-light)
13:36:56	9036/9036	---M--	200	added ('OK')	image/jpeg	date:Sun,%2022%20Aug%202021%2011:52:08%20GMT	http://cdn.shopify.com/s/files/1/0173/7644/4470/products/SFMARIELT300-PR_8901725114947_1_200x200.jpg?v=1624588554	C:/My%20Web%20Sites/ITC/cdn.shopify.com/s/files/1/0173/7644/4470/products/SFMARIELT300-PR_8901725114947_1_200x2004eb4.jpg	(from https://itcstore.in/pages/sunfeast-marie-light)
13:36:58	7153/7153	---M--	200	added ('OK')	image/jpeg	date:Sun,%2022%20Aug%202021%2011:52:08%20GMT	http://cdn.shopify.com/s/files/1/0173/7644/4470/products/SFMARIELT300-PR_8901725114947_2_200x200.jpg?v=1624588554	C:/My%20Web%20Sites/ITC/cdn.shopify.com/s/files/1/0173/7644/4470/products/SFMARIELT300-PR_8901725114947_2_200x2004eb4.jpg	(from https://itcstore.in/pages/sunfeast-marie-light)
13:37:01	796928/796928	---MCZ	200	added ('OK')	text/html	etag:cacheable:a4ddf59d1409cffd04185258136bf4b4	https://itcstore.in/products/sunfeast-marie-light-active-250g-rs-30-india-products	C:/My%20Web%20Sites/ITC/itcstore.in/products/sunfeast-marie-light-active-250g-rs-30-india-products.html	(from https://itcstore.in/pages/sunfeast-marie-light)
13:37:13	369913/369913	---MCZ	200	added ('OK')	text/html	etag:cacheable:49c1e04098c75491ea3283f5749d3113	https://itcstore.in/collections/vendors?q=Sunfeast%20Marie%20Light	C:/My%20Web%20Sites/ITC/itcstore.in/collections/vendors4f06.html	(from https://itcstore.in/pages/sunfeast-marie-light)
13:37:14	780891/780891	---MCZ	200	added ('OK')	text/html	etag:cacheable:d369ab0edee219287ad8906c78eb0cd8	https://itcstore.in/products/sunfeast-marie-light-veda-250g-inr-30-india-products	C:/My%20Web%20Sites/ITC/itcstore.in/products/sunfeast-marie-light-veda-250g-inr-30-india-products.html	(from https://itcstore.in/pages/sunfeast-marie-light)
13:37:15	5486/5486	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Jul%202021%2009:37:32%20GMT	http://cdn.shopify.com/s/files/1/0173/7644/4470/products/SFMARIELTVEDA250-1_8901725114985_2_200x200.jpg?v=1625223758	C:/My%20Web%20Sites/ITC/cdn.shopify.com/s/files/1/0173/7644/4470/products/SFMARIELTVEDA250-1_8901725114985_2_200x20075de.jpg	(from https://itcstore.in/pages/sunfeast-marie-light)
13:37:15	7040/7040	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Jul%202021%2010:45:55%20GMT	http://cdn.shopify.com/s/files/1/0173/7644/4470/products/SFMARIELTVEDA250-1_8901725114985_1_200x200.jpg?v=1625223757	C:/My%20Web%20Sites/ITC/cdn.shopify.com/s/files/1/0173/7644/4470/products/SFMARIELTVEDA250-1_8901725114985_1_200x2000e61.jpg	(from https://itcstore.in/pages/sunfeast-marie-light)
13:37:21	8979/8979	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Jul%202021%2011:37:00%20GMT	http://cdn.shopify.com/s/files/1/0173/7644/4470/products/SFMARIELT300_8901725114954_1_3ca8e533-f3ad-44e7-9303-cba257e2c4a5_200x200.jpg?v=1626327387	C:/My%20Web%20Sites/ITC/cdn.shopify.com/s/files/1/0173/7644/4470/products/SFMARIELT300_8901725114954_1_3ca8e533-f3ad-44e7-9303-cba257e2c4a5_200x200f0dd.jpg	(from https://itcstore.in/pages/sunfeast-marie-light)
13:37:23	170324/170324	---M--	200	added ('OK')	image/png	date:Thu,%2029%20Jul%202021%2020:52:50%20GMT	https://cdn.shopify.com/s/files/1/0173/7644/4470/files/Veda-marie.png?7295	C:/My%20Web%20Sites/ITC/cdn.shopify.com/s/files/1/0173/7644/4470/files/Veda-marief953.png	(from https://itcstore.in/pages/sunfeast-marie-light)
13:37:23	792389/792389	---MCZ	200	added ('OK')	text/html	etag:cacheable:90ee087bc6181537cf423cc6e2f7b50e	https://itcstore.in/products/sunfeast-marie-light-active-300g-rs-30-india-products	C:/My%20Web%20Sites/ITC/itcstore.in/products/sunfeast-marie-light-active-300g-rs-30-india-products.html	(from https://itcstore.in/pages/sunfeast-marie-light)
13:37:25	16032/16032	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Jul%202021%2011:37:02%20GMT	http://cdn.shopify.com/s/files/1/0173/7644/4470/products/SFMARIELT300_8901725114954_2_9eac09ef-9773-40b7-a871-906e9f401546_200x200.jpg?v=1626327387	C:/My%20Web%20Sites/ITC/cdn.shopify.com/s/files/1/0173/7644/4470/products/SFMARIELT300_8901725114954_2_9eac09ef-9773-40b7-a871-906e9f401546_200x200f0dd.jpg	(from https://itcstore.in/pages/sunfeast-marie-light)
13:37:26	4174/4174	---M--	200	added ('OK')	image/jpeg	date:Sun,%2022%20Aug%202021%2011:52:11%20GMT	http://cdn.shopify.com/s/files/1/0173/7644/4470/products/MAGICMASALA93_8901725116736_2_269be3d6-280b-45cc-ac31-a65b650b4215_200x200.jpg?v=1625819371	C:/My%20Web%20Sites/ITC/cdn.shopify.com/s/files/1/0173/7644/4470/products/MAGICMASALA93_8901725116736_2_269be3d6-280b-45cc-ac31-a65b650b4215_200x200b750.jpg	(from https://itcstore.in/pages/sunfeast-marie-light)
13:37:26	6450/6450	---M--	200	added ('OK')	image/jpeg	date:Thu,%2022%20Jul%202021%2011:24:51%20GMT	http://cdn.shopify.com/s/files/1/0173/7644/4470/products/MAGICMASALA93_8901725116736_1_ac2fe49f-924b-4c54-b632-60367f81e011_200x200.jpg?v=1625819371	C:/My%20Web%20Sites/ITC/cdn.shopify.com/s/files/1/0173/7644/4470/products/MAGICMASALA93_8901725116736_1_ac2fe49f-924b-4c54-b632-60367f81e011_200x200b750.jpg	(from https://itcstore.in/pages/sunfeast-marie-light)
13:37:30	801869/801869	---MCZ	200	added ('OK')	text/html	etag:cacheable:9100298cb0323c37e5273cf019893e3f	https://itcstore.in/products/sunfeast-yippee-magic-masala-560g-india-products	C:/My%20Web%20Sites/ITC/itcstore.in/products/sunfeast-yippee-magic-masala-560g-india-products.html	(from https://itcstore.in/pages/sunfeast-marie-light)
13:37:34	7118/7118	---M--	200	added ('OK')	image/jpeg	date:Wed,%2018%20Aug%202021%2012:11:46%20GMT	http://cdn.shopify.com/s/files/1/0173/7644/4470/products/SFMARIELTVEDA75-PR_8901725115487_1_200x200.jpg?v=1624589751	C:/My%20Web%20Sites/ITC/cdn.shopify.com/s/files/1/0173/7644/4470/products/SFMARIELTVEDA75-PR_8901725115487_1_200x200aac6.jpg	(from https://itcstore.in/pages/sunfeast-marie-light)
13:37:35	369999/369999	---MCZ	200	added ('OK')	text/html	etag:cacheable:c5a154c25b82f72a618f0c3c3c17f945	https://itcstore.in/collections/vendors?q=Sunfeast%20YiPPee%21%20Noodles	C:/My%20Web%20Sites/ITC/itcstore.in/collections/vendors975d.html	(from https://itcstore.in/pages/sunfeast-marie-light)
13:37:37	5630/5630	---M--	200	added ('OK')	image/jpeg	date:Thu,%2022%20Jul%202021%2018:56:57%20GMT	http://cdn.shopify.com/s/files/1/0173/7644/4470/products/SFMARIELTVEDA75-PR_8901725115487_2_200x200.jpg?v=1624589752	C:/My%20Web%20Sites/ITC/cdn.shopify.com/s/files/1/0173/7644/4470/products/SFMARIELTVEDA75-PR_8901725115487_2_200x200f28b.jpg	(from https://itcstore.in/pages/sunfeast-marie-light)
13:37:38	797019/797019	---MCZ	200	added ('OK')	text/html	etag:cacheable:3165bfe1daaf5dc5c9537588b264dfae	https://itcstore.in/products/sunfeast-marie-light-veda-75g-15g-rs-10-india-products	C:/My%20Web%20Sites/ITC/itcstore.in/products/sunfeast-marie-light-veda-75g-15g-rs-10-india-products.html	(from https://itcstore.in/pages/sunfeast-marie-light)
13:37:40	7040/7040	---M--	200	added ('OK')	image/jpeg	date:Sun,%2025%20Jul%202021%2009:47:52%20GMT	http://cdn.shopify.com/s/files/1/0173/7644/4470/products/SFMARIELTVEDA250-PR_8901725107932_1_200x200.jpg?v=1625225398	C:/My%20Web%20Sites/ITC/cdn.shopify.com/s/files/1/0173/7644/4470/products/SFMARIELTVEDA250-PR_8901725107932_1_200x2001855.jpg	(from https://itcstore.in/pages/sunfeast-marie-light)
13:37:40	5949/5949	---M--	200	added ('OK')	image/jpeg	date:Mon,%2016%20Aug%202021%2017:15:38%20GMT	http://cdn.shopify.com/s/files/1/0173/7644/4470/products/SFMARIELTVEDA250-PR_8901725107932_2_200x200.jpg?v=1625225399	C:/My%20Web%20Sites/ITC/cdn.shopify.com/s/files/1/0173/7644/4470/products/SFMARIELTVEDA250-PR_8901725107932_2_200x2008b40.jpg	(from https://itcstore.in/pages/sunfeast-marie-light)
13:37:43	795861/795861	---MCZ	200	added ('OK')	text/html	etag:cacheable:3a58d48e4b6cacd22b418dd42b42e728	https://itcstore.in/products/sunfeast-marie-light-veda-250g-rs-30-india-products	C:/My%20Web%20Sites/ITC/itcstore.in/products/sunfeast-marie-light-veda-250g-rs-30-india-products.html	(from https://itcstore.in/pages/sunfeast-marie-light)
13:37:46	5389/5389	---M--	200	added ('OK')	image/jpeg	date:Wed,%2018%20Aug%202021%2014:06:52%20GMT	http://cdn.shopify.com/s/files/1/0173/7644/4470/products/SFMARIELTVEDA75-1_8901725114978_2_200x200.jpg?v=1625220205	C:/My%20Web%20Sites/ITC/cdn.shopify.com/s/files/1/0173/7644/4470/products/SFMARIELTVEDA75-1_8901725114978_2_200x20078b4.jpg	(from https://itcstore.in/pages/sunfeast-marie-light)
13:37:46	6789/6789	---M--	200	added ('OK')	image/jpeg	date:Fri,%2006%20Aug%202021%2007:29:51%20GMT	http://cdn.shopify.com/s/files/1/0173/7644/4470/products/SFMARIELTVEDA75-1_8901725114978_1_200x200.jpg?v=1625220204	C:/My%20Web%20Sites/ITC/cdn.shopify.com/s/files/1/0173/7644/4470/products/SFMARIELTVEDA75-1_8901725114978_1_200x2007311.jpg	(from https://itcstore.in/pages/sunfeast-marie-light)
13:37:48	780663/780663	---MCZ	200	added ('OK')	text/html	etag:cacheable:7dcf286117da7c3a28f43d6999c49825	https://itcstore.in/products/sunfeast-marie-light-veda-75g-rs-10-india-products	C:/My%20Web%20Sites/ITC/itcstore.in/products/sunfeast-marie-light-veda-75g-rs-10-india-products.html	(from https://itcstore.in/pages/sunfeast-marie-light)
13:37:51	5053/5053	---M--	200	added ('OK')	image/jpeg	date:Sun,%2022%20Aug%202021%2011:52:16%20GMT	http://cdn.shopify.com/s/files/1/0173/7644/4470/products/SFMARIEORNG183-1_8901725115043_2_200x200.jpg?v=1625225943	C:/My%20Web%20Sites/ITC/cdn.shopify.com/s/files/1/0173/7644/4470/products/SFMARIEORNG183-1_8901725115043_2_200x200ad73.jpg	(from https://itcstore.in/pages/sunfeast-marie-light)
13:37:51	7044/7044	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Jul%202021%2022:59:23%20GMT	http://cdn.shopify.com/s/files/1/0173/7644/4470/products/SFMARIEORNG183-1_8901725115043_1_200x200.jpg?v=1625225942	C:/My%20Web%20Sites/ITC/cdn.shopify.com/s/files/1/0173/7644/4470/products/SFMARIEORNG183-1_8901725115043_1_200x200c048.jpg	(from https://itcstore.in/pages/sunfeast-marie-light)
13:37:54	797152/797152	---MCZ	200	added ('OK')	text/html	etag:cacheable:09e0cd2e426a3224589934189e9e7b5a	https://itcstore.in/products/sunfeast-marie-light-vita-orange-120g-rs-15-india-products	C:/My%20Web%20Sites/ITC/itcstore.in/products/sunfeast-marie-light-vita-orange-120g-rs-15-india-products.html	(from https://itcstore.in/pages/sunfeast-marie-light)
13:37:56	4652/4652	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Jul%202021%2004:06:28%20GMT	http://cdn.shopify.com/s/files/1/0173/7644/4470/products/SFMARIEOATSMRP25-1_8901725115029_3_200x200.jpg?v=1625494647	C:/My%20Web%20Sites/ITC/cdn.shopify.com/s/files/1/0173/7644/4470/products/SFMARIEOATSMRP25-1_8901725115029_3_200x200e8d6.jpg	(from https://itcstore.in/pages/sunfeast-marie-light)
13:37:56	6530/6530	---M--	200	added ('OK')	image/jpeg	date:Sun,%2022%20Aug%202021%2011:52:17%20GMT	http://cdn.shopify.com/s/files/1/0173/7644/4470/products/SFMARIEOATSMRP25-1_8901725115029_1_200x200.jpg?v=1624588060	C:/My%20Web%20Sites/ITC/cdn.shopify.com/s/files/1/0173/7644/4470/products/SFMARIEOATSMRP25-1_8901725115029_1_200x2005e8c.jpg	(from https://itcstore.in/pages/sunfeast-marie-light)
13:37:59	796830/796830	---MCZ	200	added ('OK')	text/html	etag:cacheable:53121caa04f45042873c6fa4a51ab40e	https://itcstore.in/products/sunfeast-marie-light-oats-fibre-200g-rs-25-india-products	C:/My%20Web%20Sites/ITC/itcstore.in/products/sunfeast-marie-light-oats-fibre-200g-rs-25-india-products.html	(from https://itcstore.in/pages/sunfeast-marie-light)
13:38:00	7090/7090	---M--	200	added ('OK')	image/jpeg	date:Wed,%2028%20Jul%202021%2015:20:42%20GMT	http://cdn.shopify.com/s/files/1/0173/7644/4470/products/SFARPOTATOMSLA20_8901725116071_1_200x200.jpg?v=1625036474	C:/My%20Web%20Sites/ITC/cdn.shopify.com/s/files/1/0173/7644/4470/products/SFARPOTATOMSLA20_8901725116071_1_200x200d21b.jpg	(from https://itcstore.in/pages/sunfeast-marie-light)
13:38:01	6397/6397	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Aug%202021%2006:37:33%20GMT	http://cdn.shopify.com/s/files/1/0173/7644/4470/products/SFARPOTATOMSLA20_8901725116071_2_200x200.jpg?v=1625036474	C:/My%20Web%20Sites/ITC/cdn.shopify.com/s/files/1/0173/7644/4470/products/SFARPOTATOMSLA20_8901725116071_2_200x200d21b.jpg	(from https://itcstore.in/pages/sunfeast-marie-light)
13:38:06	813397/813397	---MCZ	200	added ('OK')	text/html	etag:cacheable:eb938fb2f36835e4bb6bbd6e989be989	https://itcstore.in/products/sunfeast-all-rounder-biscuits-thin-potato-masala-salted-biscuits-75g-india-products	C:/My%20Web%20Sites/ITC/itcstore.in/products/sunfeast-all-rounder-biscuits-thin-potato-masala-salted-biscuits-75g-india-products.html	(from https://itcstore.in/pages/sunfeast-marie-light)
13:38:12	369589/369589	---MCZ	200	added ('OK')	text/html	etag:cacheable:1671fa4b811a60eb62d401228659b249	https://itcstore.in/collections/vendors?q=Sunfeast%20All%20Rounder	C:/My%20Web%20Sites/ITC/itcstore.in/collections/vendors65bf.html	(from https://itcstore.in/pages/sunfeast-marie-light)
13:38:13	22572/22572	---M--	200	added ('OK')	image/jpeg	date:Sun,%2001%20Aug%202021%2003:59:38%20GMT	http://cdn.shopify.com/s/files/1/0173/7644/4470/products/HeroFOP_DFChocoCreme_300g_8901725112783_200x200.jpg?v=1610776473	C:/My%20Web%20Sites/ITC/cdn.shopify.com/s/files/1/0173/7644/4470/products/HeroFOP_DFChocoCreme_300g_8901725112783_200x2002d5b.jpg	(from https://itcstore.in/pages/sunfeast-marie-light)
13:38:14	801632/801632	---MCZ	200	added ('OK')	text/html	etag:cacheable:f74e8d0654bb801894ac82a67d30d701	https://itcstore.in/products/sunfeast-dark-fantasy-chocolate-creme-300g-dark-crunchy-biscuits-with-smooth-creme-india-products	C:/My%20Web%20Sites/ITC/itcstore.in/products/sunfeast-dark-fantasy-chocolate-creme-300g-dark-crunchy-biscuits-with-smooth-creme-india-products.html	(from https://itcstore.in/pages/sunfeast-marie-light)
13:38:16	19931/19931	---M--	200	added ('OK')	image/jpeg	date:Mon,%2023%20Aug%202021%2003:31:00%20GMT	http://cdn.shopify.com/s/files/1/0173/7644/4470/products/FOPPrimary_DFChocoCreme_300g_8901725112783_200x200.jpg?v=1610776473	C:/My%20Web%20Sites/ITC/cdn.shopify.com/s/files/1/0173/7644/4470/products/FOPPrimary_DFChocoCreme_300g_8901725112783_200x2002d5b.jpg	(from https://itcstore.in/pages/sunfeast-marie-light)
13:38:21	22697/22697	---M--	200	added ('OK')	image/jpeg	date:Sun,%2022%20Aug%202021%2011:52:20%20GMT	http://cdn.shopify.com/s/files/1/0173/7644/4470/products/HeroFOP_DFVanillaCreme_300g_8901725112264_200x200.jpg?v=1610512969	C:/My%20Web%20Sites/ITC/cdn.shopify.com/s/files/1/0173/7644/4470/products/HeroFOP_DFVanillaCreme_300g_8901725112264_200x200c2ea.jpg	(from https://itcstore.in/pages/sunfeast-marie-light)
13:38:25	369933/369933	---MCZ	200	added ('OK')	text/html	etag:cacheable:612591c3cd92d77510b72e830aa65d9c	https://itcstore.in/collections/vendors?q=Sunfeast%20Dark%20Fantasy	C:/My%20Web%20Sites/ITC/itcstore.in/collections/vendors1121.html	(from https://itcstore.in/pages/sunfeast-marie-light)
13:38:25	800749/800749	---MCZ	200	added ('OK')	text/html	etag:cacheable:697f7d61836100474709a7b804afb9d9	https://itcstore.in/products/sunfeast-dark-fantasy-vanilla-creme-300g-dark-crunchy-biscuits-with-smooth-cr-me-india-products	C:/My%20Web%20Sites/ITC/itcstore.in/products/sunfeast-dark-fantasy-vanilla-creme-300g-dark-crunchy-biscuits-with-smooth-cr-me-india-products.html	(from https://itcstore.in/pages/sunfeast-marie-light)
13:38:25	20634/20634	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Jul%202021%2007:59:05%20GMT	http://cdn.shopify.com/s/files/1/0173/7644/4470/products/FOPPrimary_DFVanillaCreme_300g_8901725112264_200x200.jpg?v=1610512969	C:/My%20Web%20Sites/ITC/cdn.shopify.com/s/files/1/0173/7644/4470/products/FOPPrimary_DFVanillaCreme_300g_8901725112264_200x200c2ea.jpg	(from https://itcstore.in/pages/sunfeast-marie-light)
13:38:29	4848/4848	---M--	200	added ('OK')	image/jpeg	date:Fri,%2023%20Jul%202021%2004:53:20%20GMT	http://cdn.shopify.com/s/files/1/0173/7644/4470/products/DFCHNUTFILLS75G_8901725112653_2_8b058563-a2d2-4258-9552-5ae8b13b592d_200x200.jpg?v=1625743177	C:/My%20Web%20Sites/ITC/cdn.shopify.com/s/files/1/0173/7644/4470/products/DFCHNUTFILLS75G_8901725112653_2_8b058563-a2d2-4258-9552-5ae8b13b592d_200x200a3b9.jpg	(from https://itcstore.in/pages/sunfeast-marie-light)
